Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Cumulative Reward,Environment/Episode Length 
3405000,-7.647951,0.5072432,None,None
3406000,-8.984756,0.12658745,-1734.0,1996.0
3407000,-8.500723,0.34123516,None,None
3408000,-7.1623316,0.5141832,-1568.0,1996.0
3409000,-6.3712687,0.3847502,None,None
3410000,-7.051673,0.33136743,-1200.0,1996.0
3411000,-6.7974806,0.45446017,None,None
3412000,-9.451416,0.2425879,-1900.0,1996.0
3413000,-6.74374,0.5662911,None,None
3414000,-9.149095,0.12129169,-1466.0,1996.0
3415000,-8.724956,0.4956288,None,None
3416000,-7.391254,0.09675916,-1566.0,1996.0
3417000,-7.249402,0.24735147,None,None
3418000,-9.256974,0.41035149,-1634.0,1996.0
3419000,-3.6338172,0.34356338,None,None
3420000,-6.5668483,0.036317583,-934.0,1996.0
3421000,-3.5803761,0.40472925,None,None
3422000,-9.569605,0.25608158,-1734.0,1996.0
3423000,-4.649728,0.43504375,None,None
3424000,-8.520863,0.5277354,-1270.0,1996.0
3425000,-7.5742836,0.31953773,None,None
3426000,-9.84519,0.41881323,-1868.0,1996.0
3427000,-7.7175283,0.26081747,None,None
3428000,-9.574528,0.20820846,-1700.0,1996.0
3429000,-8.906466,0.44990122,None,None
3430000,-8.809162,0.30102292,-1900.0,1996.0
3431000,-8.784249,0.43541545,None,None
3432000,-5.8673058,0.32546285,-1302.0,1996.0
3433000,-7.336434,0.26173103,None,None
3434000,-7.8356647,0.31680498,-1698.0,1996.0
3435000,-8.968245,0.48821178,None,None
3436000,-5.5111723,0.40715876,-1334.0,1996.0
3437000,-8.953951,0.52664703,None,None
3438000,-9.18282,0.031410515,-1936.0,1996.0
3439000,-5.884931,0.35546297,None,None
3440000,-8.596928,0.3855461,-1268.0,1996.0
3441000,-4.6017365,0.29686624,None,None
3442000,-8.55819,0.24333209,-1268.0,1996.0
3443000,-4.8072906,0.39488804,None,None
3444000,-7.730089,0.42532986,-1000.0,1996.0
3445000,-4.9365425,0.4376284,None,None
3446000,-8.229049,0.50420326,-1234.0,1996.0
3447000,-4.99163,0.4219945,None,None
3448000,-8.461479,0.44499826,-1168.0,1996.0
3449000,-8.089103,0.4266692,None,None
3450000,-9.588021,0.21966246,-1834.0,1996.0
3451000,-8.310841,0.35427856,None,None
3452000,-7.133246,0.513443,-1234.0,1996.0
3453000,-8.30581,0.4064171,None,None
3454000,-8.668386,0.18849763,-1834.0,1996.0
3455000,-7.5290804,0.19638778,None,None
3456000,-9.028837,0.37888247,-1600.0,1996.0
3457000,-6.251405,0.2562938,None,None
3458000,-9.844326,0.24958853,-1336.0,1996.0
3459000,-1.949247,0.3325421,None,None
3460000,-7.3437834,0.02344377,-1100.0,1996.0
3461000,-0.78413355,0.34510687,None,None
3462000,-5.424362,0.26495463,-734.0,1996.0
3463000,-7.591626,0.35816813,None,None
3464000,-9.157179,0.12236456,-1766.0,1996.0
3465000,-5.0701303,0.36926633,None,None
3466000,-7.908985,0.58368796,-1234.0,1996.0
3467000,-6.627536,0.40406838,None,None
3468000,-7.3398905,0.49000856,-1302.0,1996.0
3469000,-4.922179,0.3934351,None,None
3470000,-8.567672,0.45959234,-1200.0,1996.0
3471000,-7.108778,0.29394764,None,None
3472000,-6.731425,0.29871964,-1534.0,1996.0
3473000,-7.430999,0.38309255,None,None
3474000,-6.650695,0.32723036,-1400.0,1996.0
3475000,-5.310734,0.50922936,None,None
3476000,-8.253847,0.29667443,-804.0,1996.0
3477000,-4.8006697,0.6151453,None,None
3478000,-8.840937,0.040661488,-1764.0,1996.0
3479000,-8.505001,0.48490036,None,None
3480000,-8.866648,0.13454977,-1866.0,1996.0
3481000,-6.137822,0.36669195,None,None
3482000,-8.832004,0.27324238,-1004.0,1996.0
3483000,-3.7372484,0.45795107,None,None
3484000,-6.125821,0.285623,-1032.0,1996.0
3485000,-6.0114527,0.53246343,None,None
3486000,-8.846518,0.14081807,-1766.0,1996.0
3487000,-9.232139,0.3123873,None,None
3488000,-8.781358,0.3079115,-1866.0,1996.0
3489000,-6.1110125,0.45808515,None,None
3490000,-7.214611,0.42304185,-1368.0,1996.0
3491000,-7.2805395,0.5715757,None,None
3492000,-9.029311,0.10847836,-1868.0,1996.0
3493000,-6.358023,0.4677645,None,None
3494000,-7.7824154,0.37407923,-1402.0,1996.0
3495000,-5.4839916,0.51050353,None,None
3496000,-5.0953693,0.33810708,-632.0,1996.0
3497000,-3.7668543,0.22397064,None,None
3498000,-9.051897,0.36200184,-1598.0,1996.0
3499000,-8.555918,0.5173948,None,None
3500000,-8.311174,0.24314366,-1768.0,1996.0
3501000,-5.332586,0.37447676,None,None
3502000,-5.4423895,0.22066131,-966.0,1996.0
3503000,-8.712408,0.4723427,None,None
3504000,-7.149513,0.36020407,-1798.0,1996.0
3505000,-4.9554853,0.3336087,None,None
3506000,-5.3250113,0.36422122,-898.0,1996.0
3507000,-5.2442393,0.44690582,None,None
3508000,-7.873834,0.4256787,-1034.0,1996.0
3509000,-6.453894,0.42014667,None,None
3510000,-9.76503,0.2597803,-1700.0,1996.0
3511000,-8.525477,0.30405393,None,None
3512000,-7.724454,0.24291144,-1700.0,1996.0
3513000,-5.3229666,0.46435833,None,None
3514000,-6.897312,0.359957,-1034.0,1996.0
3515000,-2.8467565,0.38619176,None,None
3516000,-9.090542,0.2370548,-1068.0,1996.0
3517000,-2.4635196,0.373425,None,None
3518000,-7.0629444,0.2230279,-1466.0,1996.0
3519000,-8.867813,0.33849737,None,None
3520000,-7.7928414,0.23109977,-1268.0,1996.0
3521000,-2.7628653,0.4011981,None,None
3522000,-9.194796,0.3364711,-1302.0,1996.0
3523000,-8.581203,0.35192114,None,None
3524000,-8.837982,0.29219866,-1968.0,1996.0
3525000,-4.011062,0.348145,None,None
3526000,-8.941036,0.30983084,-1402.0,1996.0
3527000,-8.549476,0.3075573,None,None
3528000,-9.726557,0.3271971,-1868.0,1996.0
3529000,-5.4091206,0.3375328,None,None
3530000,-4.89236,0.39280376,-900.0,1996.0
3531000,-8.56781,0.2538376,None,None
3532000,-4.909746,0.059171867,-1202.0,1996.0
3533000,-8.816514,0.409252,None,None
3534000,-6.5590134,0.5044427,-1300.0,1996.0
3535000,-5.2348657,0.29967993,None,None
3536000,-7.633996,0.16280937,-1136.0,1996.0
3537000,-5.7250013,0.34602955,None,None
3538000,-6.440304,0.3102951,-1534.0,1996.0
3539000,-3.9273987,0.45484513,None,None
3540000,-3.1505227,0.3582545,-332.0,1996.0
3541000,-1.968193,0.4922393,None,None
3542000,-6.7254963,0.33810145,-1234.0,1996.0
3543000,-5.2920995,0.35333934,None,None
3544000,-2.0737345,0.44588256,-368.0,1996.0
3545000,-6.578698,0.31757292,None,None
3546000,-6.3830905,0.32649076,-1470.0,1996.0
3547000,-7.8489203,0.30163175,None,None
3548000,-5.222829,0.39461488,-1100.0,1996.0
3549000,-2.056046,0.4009575,None,None
3550000,-5.294709,0.4016461,-898.0,1996.0
3551000,-5.7979546,0.41680244,None,None
3552000,-9.023931,0.49415252,-1668.0,1996.0
3553000,-6.2407165,0.31891575,None,None
3554000,-6.055565,0.2600412,-1436.0,1996.0
3555000,-3.546975,0.40776613,None,None
3556000,-8.852884,0.3185389,-1234.0,1996.0
3557000,-6.5909863,0.37485126,None,None
3558000,-4.787861,0.40363398,-1536.0,1996.0
3559000,-6.191272,0.3055009,None,None
3560000,-9.797815,0.3440587,-1668.0,1996.0
3561000,-6.6846685,0.3961296,None,None
3562000,-7.142887,0.421744,-1038.0,1996.0
3563000,-6.2643285,0.38330832,None,None
3564000,-6.3361726,0.35561666,-1466.0,1996.0
3565000,-5.29053,0.43011123,None,None
3566000,-8.523557,0.41263086,-1466.0,1996.0
3567000,-7.7055435,0.5086183,None,None
3568000,-9.022778,0.12717015,-1634.0,1996.0
3569000,-9.107436,0.2126803,None,None
3570000,-7.4275193,0.28187057,-1700.0,1996.0
3571000,-8.654785,0.3224957,None,None
3572000,-2.5564144,0.31712103,-1034.0,1996.0
3573000,-3.8370435,0.36481503,None,None
3574000,-7.6740212,0.2958534,-1136.0,1996.0
3575000,-5.0041094,0.32774046,None,None
3576000,-1.6995922,0.5510239,-468.0,1996.0
3577000,-4.728895,0.44858718,None,None
3578000,-5.806755,0.45290592,-804.0,1996.0
3579000,-4.839408,0.42255813,None,None
3580000,-1.8054929,0.4457067,-200.0,1996.0
3581000,-5.15464,0.4655749,None,None
3582000,-5.903072,0.2676213,-1300.0,1996.0
3583000,-5.9837675,0.43860996,None,None
3584000,-4.1896524,0.39800844,-1568.0,1996.0
3585000,-8.920248,0.25999334,None,None
3586000,-7.9251194,0.26659068,-1734.0,1996.0
3587000,-7.6032047,0.49118778,None,None
3588000,-8.997829,0.24474332,-1768.0,1996.0
3589000,-5.7410855,0.36880675,None,None
3590000,-6.8206673,0.34285524,-1136.0,1996.0
3591000,-3.7210083,0.4538587,None,None
3592000,-4.9166512,0.4159106,-870.0,1996.0
3593000,-8.157816,0.4233887,None,None
3594000,-5.4939346,0.39011946,-1200.0,1996.0
3595000,-5.306466,0.544431,None,None
3596000,-8.25622,0.20440069,-1670.0,1996.0
3597000,-8.714021,0.28834847,None,None
3598000,-5.862372,0.3944773,-1034.0,1996.0
3599000,-3.4234686,0.44809043,None,None
3600000,-4.468142,0.40998483,-602.0,1996.0
3601000,-6.7066,0.2630982,None,None
3602000,-9.0982065,0.41470796,-1900.0,1996.0
3603000,-6.9430933,0.30771568,None,None
3604000,-9.331117,0.34086108,-1266.0,1996.0
3605000,-5.2461615,0.42066142,None,None
3606000,-6.539096,0.4825263,-1298.0,1996.0
3607000,-7.011489,0.46686476,None,None
3608000,-6.0619564,0.5018448,-1370.0,1996.0
3609000,-7.872098,0.38204554,None,None
3610000,-9.2363205,0.3549582,-1868.0,1996.0
3611000,-4.7800913,0.5109272,None,None
3612000,-8.147825,0.54758066,-1336.0,1996.0
3613000,-5.1054597,0.50702053,None,None
3614000,-7.55883,0.47180545,-936.0,1996.0
3615000,-6.21129,0.42722708,None,None
3616000,-9.2246475,0.21504796,-1932.0,1996.0
3617000,-8.389106,0.52701986,None,None
3618000,-7.2592134,0.3300777,-1634.0,1996.0
3619000,-7.209608,0.45165524,None,None
3620000,-3.91359,0.5481935,-902.0,1996.0
3621000,-8.320389,0.29249215,None,None
3622000,-9.50083,0.21103027,-1934.0,1996.0
3623000,-5.801331,0.54750675,None,None
3624000,-7.843532,0.49858385,-1332.0,1996.0
3625000,-7.216364,0.5219995,None,None
3626000,-8.745884,0.16343682,-1666.0,1996.0
3627000,-8.629271,0.48341408,None,None
3628000,-9.496887,0.26969892,-1868.0,1996.0
3629000,-8.6395645,0.50706947,None,None
3630000,-7.1850185,0.44310978,-1766.0,1996.0
3631000,-8.59316,0.56953603,None,None
3632000,-8.814656,0.49334928,-1902.0,1996.0
3633000,-8.748877,0.10290518,None,None
3634000,-8.473793,0.5004565,-1900.0,1996.0
3635000,-7.81783,0.43847907,None,None
3636000,-8.903672,0.30910218,-1934.0,1996.0
3637000,-5.0142174,0.5446733,None,None
3638000,-8.942901,0.50650597,-668.0,1996.0
3639000,-5.9329767,0.5541115,None,None
3640000,-6.8673873,0.66988486,-1434.0,1996.0
3641000,-7.369999,0.40879336,None,None
3642000,-8.494856,0.36283568,-1564.0,1996.0
3643000,-6.8607187,0.6270852,None,None
3644000,-9.073424,0.11811372,-1968.0,1996.0
3645000,-5.794341,0.44649428,None,None
3646000,-6.802001,0.41510433,-1066.0,1996.0
3647000,-5.0376105,0.27665153,None,None
3648000,-3.710208,0.43998396,-1064.0,1996.0
3649000,-8.269504,0.5383308,None,None
3650000,-8.299078,0.19829936,-1570.0,1996.0
3651000,-8.439596,0.39102894,None,None
3652000,-5.805848,0.4169467,-1502.0,1996.0
3653000,-7.997617,0.50843346,None,None
3654000,-8.931862,0.39650154,-1766.0,1996.0
3655000,-9.222691,0.14476621,None,None
3656000,-8.636595,0.39220276,-1900.0,1996.0
3657000,-7.628866,0.47764742,None,None
3658000,-4.9244175,0.44637954,-1102.0,1996.0
3659000,-8.013821,0.5577173,None,None
3660000,-8.389439,0.16100852,-1600.0,1996.0
3661000,-8.427544,0.56204057,None,None
3662000,-8.410721,0.4688591,-1798.0,1996.0
3663000,-7.9870267,0.48549163,None,None
3664000,-9.227755,0.256486,-1832.0,1996.0
3665000,-8.171591,0.5434723,None,None
3666000,-5.8984704,0.56929016,-1170.0,1996.0
3667000,-8.070671,0.53294194,None,None
3668000,-8.9439125,0.21856543,-1934.0,1996.0
3669000,-5.390728,0.38058433,None,None
3670000,-6.793588,0.24182826,-968.0,1996.0
3671000,-7.537974,0.5718066,None,None
3672000,-9.145302,0.17003207,-1866.0,1996.0
3673000,-9.353832,0.23405676,None,None
3674000,-9.506973,0.3748177,-1936.0,1996.0
3675000,-7.9362397,0.45655423,None,None
3676000,-9.560755,0.31787175,-1868.0,1996.0
3677000,-7.439785,0.40818426,None,None
3678000,-6.8007946,0.49614546,-1302.0,1996.0
3679000,-6.734354,0.4865837,None,None
3680000,-5.7498646,0.3956137,-1198.0,1996.0
3681000,-5.550532,0.4983507,None,None
3682000,-7.249379,0.32226297,-900.0,1996.0
3683000,-5.4389277,0.32077667,None,None
3684000,-9.227583,0.37871525,-1532.0,1996.0
3685000,-6.5509696,0.46370435,None,None
3686000,-5.040109,0.445738,-936.0,1996.0
3687000,-2.978618,0.52184606,None,None
3688000,-8.66381,0.39542183,-1134.0,1996.0
3689000,-8.272778,0.4572383,None,None
3690000,-8.818817,0.24322356,-1900.0,1996.0
3691000,-3.8100085,0.39012417,None,None
3692000,-7.613993,0.3278172,-900.0,1996.0
3693000,-5.015036,0.45877957,None,None
3694000,-6.3841295,0.5008425,-1236.0,1996.0
3695000,-6.8892736,0.43870208,None,None
3696000,-9.16576,0.30128577,-1802.0,1996.0
3697000,-8.164363,0.5364932,None,None
3698000,-7.7907896,0.43443146,-1368.0,1996.0
3699000,-3.8048449,0.50222135,None,None
3700000,-1.5872164,0.36747822,-228.0,1996.0
3701000,-5.128749,0.38697833,None,None
3702000,-9.510767,0.18426575,-1900.0,1996.0
3703000,-8.603425,0.46597525,None,None
3704000,-9.301044,0.22241217,-1934.0,1996.0
3705000,-8.973585,0.46400055,None,None
3706000,-8.359066,0.49037245,-1766.0,1996.0
3707000,-7.8478136,0.21173248,None,None
3708000,-9.373899,0.6027697,-1868.0,1996.0
3709000,-5.440502,0.55520767,None,None
3710000,-8.372467,0.5296591,-1170.0,1996.0
3711000,-8.366308,0.447029,None,None
3712000,-8.658322,0.4873625,-1802.0,1996.0
3713000,-7.4798584,0.38300282,None,None
3714000,-8.969774,0.5221724,-1702.0,1996.0
3715000,-7.7721405,0.5188092,None,None
3716000,-4.1448236,0.3555241,-1268.0,1996.0
3717000,-7.1736526,0.47205836,None,None
3718000,-6.5910673,0.44750127,-1400.0,1996.0
3719000,-6.84523,0.46586493,None,None
3720000,-7.548244,0.4430102,-1398.0,1996.0
3721000,-7.6223445,0.45819944,None,None
3722000,-9.392853,0.18894485,-1934.0,1996.0
3723000,-4.132738,0.45259535,None,None
3724000,-8.007554,0.5027373,-1200.0,1996.0
3725000,-8.616693,0.42687106,None,None
3726000,-8.6059885,0.5062827,-1768.0,1996.0
3727000,-8.32514,0.40791813,None,None
3728000,-9.322239,0.315958,-1800.0,1996.0
3729000,-5.1482215,0.37399858,None,None
3730000,-7.9869604,0.4575484,-1000.0,1996.0
3731000,-5.994228,0.5352463,None,None
3732000,-5.968718,0.1281408,-1266.0,1996.0
3733000,-8.927546,0.50299203,None,None
3734000,-6.762874,0.4672068,-1166.0,1996.0
3735000,-4.885846,0.5240596,None,None
3736000,-9.506233,0.17244601,-1834.0,1996.0
3737000,-8.004234,0.43658504,None,None
3738000,-9.44541,0.42192048,-1600.0,1996.0
3739000,-8.109774,0.3992065,None,None
3740000,-8.817937,0.37851435,-1868.0,1996.0
3741000,-7.912878,0.4952904,None,None
3742000,-9.391853,0.27092916,-1868.0,1996.0
3743000,-7.6773496,0.5396428,None,None
3744000,-8.291985,0.46477455,-1398.0,1996.0
3745000,-7.3863072,0.5488627,None,None
3746000,-9.143009,0.2552006,-1700.0,1996.0
3747000,-8.675673,0.31340802,None,None
3748000,-9.250118,0.44171515,-1968.0,1996.0
3749000,-7.343252,0.33943167,None,None
3750000,-9.555033,0.4464313,-1868.0,1996.0
3751000,-6.801247,0.53439355,None,None
3752000,-6.052479,0.30384797,-1334.0,1996.0
3753000,-6.28619,0.43406224,None,None
3754000,-6.9214597,0.5065386,-1266.0,1996.0
3755000,-7.465579,0.46696314,None,None
3756000,-7.3193026,0.3330721,-1300.0,1996.0
3757000,-6.6563787,0.49703446,None,None
3758000,-9.441187,0.34146208,-1800.0,1996.0
3759000,-6.909,0.4163902,None,None
3760000,-7.692984,0.12461148,-1634.0,1996.0
3761000,-8.428898,0.56399345,None,None
3762000,-7.9305763,0.528563,-1232.0,1996.0
3763000,-5.5149417,0.6142219,None,None
3764000,-8.61944,0.2480709,-1768.0,1996.0
3765000,-8.331526,0.5632264,None,None
3766000,-7.7231493,0.32236373,-1566.0,1996.0
3767000,-8.10236,0.60080016,None,None
3768000,-9.152493,0.23608924,-1768.0,1996.0
3769000,-8.226826,0.540501,None,None
3770000,-3.1364188,0.5531188,-1100.0,1996.0
3771000,-7.9704447,0.21568288,None,None
3772000,-8.495286,0.5744994,-1900.0,1996.0
3773000,-7.806466,0.5487711,None,None
3774000,-6.5877805,0.5709157,-1402.0,1996.0
3775000,-7.6419344,0.55643386,None,None
3776000,-8.4464035,0.5360815,-1630.0,1996.0
3777000,-8.06893,0.5154549,None,None
3778000,-9.492147,0.24322402,-1900.0,1996.0
3779000,-8.477083,0.47177014,None,None
3780000,-6.7302465,0.612693,-1302.0,1996.0
3781000,-4.3711414,0.51254904,None,None
3782000,-7.4779906,0.46812487,-1066.0,1996.0
3783000,-8.474566,0.5005713,None,None
3784000,-9.003056,0.35155755,-1836.0,1996.0
3785000,-5.068038,0.4610353,None,None
3786000,-7.7417016,0.55216604,-900.0,1996.0
3787000,-7.532876,0.56700647,None,None
3788000,-9.073259,0.30892473,-1800.0,1996.0
3789000,-9.083481,0.59414774,None,None
3790000,-9.099193,0.20468812,-1968.0,1996.0
3791000,-9.003495,0.5119833,None,None
3792000,-8.682584,0.40225822,-1834.0,1996.0
3793000,-8.622568,0.50545007,None,None
3794000,-9.33045,0.2823048,-1800.0,1996.0
3795000,-6.533446,0.5611983,None,None
3796000,-8.360597,0.5161203,-1230.0,1996.0
3797000,-6.2252817,0.29159424,None,None
3798000,-8.502592,0.31376278,-1600.0,1996.0
3799000,-7.5932846,0.47941828,None,None
3800000,-1.9704098,0.45437378,-734.0,1996.0
3801000,-8.729862,0.4456212,None,None
3802000,-7.900931,0.49314186,-1264.0,1996.0
3803000,-4.108559,0.5512468,None,None
3804000,-8.747162,0.4344135,-1600.0,1996.0
3805000,-7.431142,0.49569878,None,None
3806000,-9.275224,0.31342906,-1668.0,1996.0
3807000,-7.9355392,0.47910407,None,None
3808000,-8.837915,0.6275256,-1532.0,1996.0
3809000,-6.6603994,0.49801314,None,None
3810000,-9.502365,0.24322025,-1502.0,1996.0
3811000,-4.7474685,0.54484755,None,None
3812000,-8.118488,0.55067325,-1036.0,1996.0
3813000,-5.0795517,0.43960086,None,None
3814000,-7.852209,0.58601743,-1164.0,1996.0
3815000,-8.138705,0.584489,None,None
3816000,-5.840164,0.5866537,-1634.0,1996.0
3817000,-8.646023,0.56926453,None,None
3818000,-8.570572,0.4883122,-1870.0,1996.0
3819000,-8.569989,0.5229945,None,None
3820000,-7.566697,0.6689436,-1702.0,1996.0
3821000,-8.104995,0.47506014,None,None
3822000,-5.6551676,0.5580562,-1070.0,1996.0
3823000,-7.2319546,0.5660653,None,None
3824000,-5.3080816,0.4997721,-1236.0,1996.0
3825000,-7.442263,0.57188225,None,None
3826000,-6.9335275,0.54961836,-1236.0,1996.0
3827000,-5.7859917,0.15386131,None,None
3828000,-8.613221,0.600074,-1498.0,1996.0
3829000,-5.2713394,0.51014185,None,None
3830000,-2.33214,0.43204504,-868.0,1996.0
3831000,-4.2215385,0.5305849,None,None
3832000,-7.949959,0.56363314,-1198.0,1996.0
3833000,-8.392265,0.5813356,None,None
3834000,-4.8584104,0.40531433,-1602.0,1996.0
3835000,-8.095844,0.5610841,None,None
3836000,-8.909598,0.33490688,-1702.0,1996.0
3837000,-7.9957685,0.5238851,None,None
3838000,-8.275051,0.16946612,-1502.0,1996.0
3839000,-7.950062,0.54349965,None,None
3840000,-5.8074646,0.5293071,-1532.0,1996.0
3841000,-7.545826,0.5598358,None,None
3842000,-6.8821173,0.51504064,-900.0,1996.0
3843000,-5.2453766,0.5573884,None,None
3844000,-7.782982,0.4511131,-1834.0,1996.0
3845000,-8.29578,0.2695892,None,None
3846000,-8.599456,0.55811596,-1934.0,1996.0
3847000,-7.224723,0.5981832,None,None
3848000,-8.302698,0.5277078,-1500.0,1996.0
3849000,-6.7281685,0.5847735,None,None
3850000,-4.7204733,0.49626058,-1168.0,1996.0
3851000,-4.7098722,0.34385344,None,None
3852000,-4.9893165,0.6253432,-934.0,1996.0
3853000,-6.25044,0.61780626,None,None
3854000,-5.1654625,0.37847415,-1336.0,1996.0
3855000,-4.883482,0.59474677,None,None
3856000,-8.599031,0.5254007,-1200.0,1996.0
3857000,-7.6671925,0.5980035,None,None
3858000,-8.002885,0.47389215,-1668.0,1996.0
